pair_key,substance_a_id,substance_b_id,code,status,confidence,risk_score,headline,mechanism_primary_category,evidence_tier,validation_flags,source_refs,source_text
maoi_pharma|methylphenidate,maoi_pharma,methylphenidate,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
cocaine|maoi_pharma,maoi_pharma,cocaine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
maoi_pharma|mdma_2cx_dox_nbome,maoi_pharma,mdma_2cx_dox_nbome,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
antipsychotics|maoi_pharma,maoi_pharma,antipsychotics,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,entheogen_interactions_research_update,source-gap
antihypertensives|maoi_pharma,maoi_pharma,antihypertensives,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
lithium|maoi_pharma,maoi_pharma,lithium,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,entheogen_interactions_research_update,source-gap
lamotrigine|maoi_pharma,maoi_pharma,lamotrigine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,entheogen_interactions_research_update,source-gap
ketamine|maoi_pharma,maoi_pharma,ketamine,THEORETICAL,low_confidence,low,2,An NMDA-antagonist pair with a classic psychedelic suggests glutamate modulation and dissociative synergy rather than a clearly defined toxic syndrome.,glutamate_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_maoi_concurrent_use_pmc,source-gap
clonidine_guanfacine|maoi_pharma,maoi_pharma,clonidine_guanfacine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers_ccb|maoi_pharma,maoi_pharma,beta_blockers_ccb,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers|maoi_pharma,maoi_pharma,beta_blockers,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,beta_blockers_statpearls,source-gap
calcium_channel_blockers|maoi_pharma,maoi_pharma,calcium_channel_blockers,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,human_heart_hallucinogenic_drugs_2024,source-gap
atypical_ad|ndri_bupropion,atypical_ad,ndri_bupropion,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
amphetamine_stims|atypical_ad,atypical_ad,amphetamine_stims,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
atypical_ad|methylphenidate,atypical_ad,methylphenidate,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
atypical_ad|cocaine,atypical_ad,cocaine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
atypical_ad|mdma_2cx_dox_nbome,atypical_ad,mdma_2cx_dox_nbome,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
antipsychotics|atypical_ad,atypical_ad,antipsychotics,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,entheogen_interactions_research_update,source-gap
antihypertensives|atypical_ad,atypical_ad,antihypertensives,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
atypical_ad|lithium,atypical_ad,lithium,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,entheogen_interactions_research_update,source-gap
atypical_ad|lamotrigine,atypical_ad,lamotrigine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,entheogen_interactions_research_update,source-gap
atypical_ad|ketamine,atypical_ad,ketamine,THEORETICAL,low_confidence,low,2,An NMDA-antagonist pair with a classic psychedelic suggests glutamate modulation and dissociative synergy rather than a clearly defined toxic syndrome.,glutamate_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
atypical_ad|clonidine_guanfacine,atypical_ad,clonidine_guanfacine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,entheogen_interactions_research_update,source-gap
atypical_ad|beta_blockers_ccb,atypical_ad,beta_blockers_ccb,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,entheogen_interactions_research_update,source-gap
atypical_ad|beta_blockers,atypical_ad,beta_blockers,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,beta_blockers_statpearls,source-gap
atypical_ad|calcium_channel_blockers,atypical_ad,calcium_channel_blockers,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,human_heart_hallucinogenic_drugs_2024,source-gap
amphetamine_stims|ndri_bupropion,ndri_bupropion,amphetamine_stims,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
methylphenidate|ndri_bupropion,ndri_bupropion,methylphenidate,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
cocaine|ndri_bupropion,ndri_bupropion,cocaine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
mdma_2cx_dox_nbome|ndri_bupropion,ndri_bupropion,mdma_2cx_dox_nbome,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
antipsychotics|ndri_bupropion,ndri_bupropion,antipsychotics,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
antihypertensives|ndri_bupropion,ndri_bupropion,antihypertensives,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
lithium|ndri_bupropion,ndri_bupropion,lithium,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
lamotrigine|ndri_bupropion,ndri_bupropion,lamotrigine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
ketamine|ndri_bupropion,ndri_bupropion,ketamine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
clonidine_guanfacine|ndri_bupropion,ndri_bupropion,clonidine_guanfacine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers_ccb|ndri_bupropion,ndri_bupropion,beta_blockers_ccb,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers|ndri_bupropion,ndri_bupropion,beta_blockers,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,beta_blockers_statpearls,source-gap
calcium_channel_blockers|ndri_bupropion,ndri_bupropion,calcium_channel_blockers,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
amphetamine_stims|methylphenidate,amphetamine_stims,methylphenidate,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
amphetamine_stims|cocaine,amphetamine_stims,cocaine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
amphetamine_stims|mdma_2cx_dox_nbome,amphetamine_stims,mdma_2cx_dox_nbome,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
amphetamine_stims|antipsychotics,amphetamine_stims,antipsychotics,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
amphetamine_stims|antihypertensives,amphetamine_stims,antihypertensives,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
amphetamine_stims|lithium,amphetamine_stims,lithium,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
amphetamine_stims|lamotrigine,amphetamine_stims,lamotrigine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
amphetamine_stims|ketamine,amphetamine_stims,ketamine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
amphetamine_stims|clonidine_guanfacine,amphetamine_stims,clonidine_guanfacine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,entheogen_interactions_research_update,source-gap
amphetamine_stims|beta_blockers_ccb,amphetamine_stims,beta_blockers_ccb,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,entheogen_interactions_research_update,source-gap
amphetamine_stims|beta_blockers,amphetamine_stims,beta_blockers,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,beta_blockers_statpearls,source-gap
amphetamine_stims|calcium_channel_blockers,amphetamine_stims,calcium_channel_blockers,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
cocaine|methylphenidate,methylphenidate,cocaine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
mdma_2cx_dox_nbome|methylphenidate,methylphenidate,mdma_2cx_dox_nbome,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
antipsychotics|methylphenidate,methylphenidate,antipsychotics,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
antihypertensives|methylphenidate,methylphenidate,antihypertensives,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
lithium|methylphenidate,methylphenidate,lithium,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
lamotrigine|methylphenidate,methylphenidate,lamotrigine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
ketamine|methylphenidate,methylphenidate,ketamine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
clonidine_guanfacine|methylphenidate,methylphenidate,clonidine_guanfacine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers_ccb|methylphenidate,methylphenidate,beta_blockers_ccb,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers|methylphenidate,methylphenidate,beta_blockers,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,beta_blockers_statpearls,source-gap
calcium_channel_blockers|methylphenidate,methylphenidate,calcium_channel_blockers,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
cocaine|mdma_2cx_dox_nbome,cocaine,mdma_2cx_dox_nbome,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
antipsychotics|cocaine,cocaine,antipsychotics,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
antihypertensives|cocaine,cocaine,antihypertensives,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
cocaine|lithium,cocaine,lithium,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
cocaine|lamotrigine,cocaine,lamotrigine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
cocaine|ketamine,cocaine,ketamine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
clonidine_guanfacine|cocaine,cocaine,clonidine_guanfacine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers_ccb|cocaine,cocaine,beta_blockers_ccb,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers|cocaine,cocaine,beta_blockers,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,beta_blockers_statpearls,source-gap
calcium_channel_blockers|cocaine,cocaine,calcium_channel_blockers,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
antipsychotics|mdma_2cx_dox_nbome,mdma_2cx_dox_nbome,antipsychotics,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
antihypertensives|mdma_2cx_dox_nbome,mdma_2cx_dox_nbome,antihypertensives,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
lithium|mdma_2cx_dox_nbome,mdma_2cx_dox_nbome,lithium,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
lamotrigine|mdma_2cx_dox_nbome,mdma_2cx_dox_nbome,lamotrigine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction,entheogen_interactions_research_update,source-gap
ketamine|mdma_2cx_dox_nbome,mdma_2cx_dox_nbome,ketamine,THEORETICAL,low_confidence,low,2,An NMDA-antagonist pair with a classic psychedelic suggests glutamate modulation and dissociative synergy rather than a clearly defined toxic syndrome.,glutamate_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
clonidine_guanfacine|mdma_2cx_dox_nbome,mdma_2cx_dox_nbome,clonidine_guanfacine,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers_ccb|mdma_2cx_dox_nbome,mdma_2cx_dox_nbome,beta_blockers_ccb,THEORETICAL,low_confidence,low,2,Stimulant or monoamine-releasing exposure with another activating agent suggests sympathomimetic load or stimulant stacking.,sympathomimetic_load,theoretical,missing_timing;low_confidence;theoretical_interaction;override_applied,entheogen_interactions_research_update,source-gap
beta_blockers|mdma_2cx_dox_nbome,mdma_2cx_dox_nbome,beta_blockers,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,beta_blockers_statpearls,source-gap
calcium_channel_blockers|mdma_2cx_dox_nbome,mdma_2cx_dox_nbome,calcium_channel_blockers,THEORETICAL,low_confidence,low,2,A cardiovascularly active agent with a classic psychedelic or stimulant suggests a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
antihypertensives|serotonergic_opioids,serotonergic_opioids,antihypertensives,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
ketamine|serotonergic_opioids,serotonergic_opioids,ketamine,THEORETICAL,low_confidence,low,2,An NMDA-antagonist pair with a classic psychedelic suggests glutamate modulation and dissociative synergy rather than a clearly defined toxic syndrome.,glutamate_modulation,theoretical,missing_timing;low_confidence;theoretical_interaction,ketamine_psychiatric_medication_interactions_ijnp,source-gap
antihypertensives|antipsychotics,antipsychotics,antihypertensives,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
antipsychotics|lithium,antipsychotics,lithium,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,entheogen_interactions_research_update,source-gap
antipsychotics|lamotrigine,antipsychotics,lamotrigine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,entheogen_interactions_research_update,source-gap
antipsychotics|ketamine,antipsychotics,ketamine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,ketamine_psychiatric_medication_interactions_ijnp,source-gap
antipsychotics|clonidine_guanfacine,antipsychotics,clonidine_guanfacine,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,entheogen_interactions_research_update,source-gap
antipsychotics|beta_blockers_ccb,antipsychotics,beta_blockers_ccb,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added;override_applied,entheogen_interactions_research_update,source-gap
antipsychotics|beta_blockers,antipsychotics,beta_blockers,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,beta_blockers_statpearls,source-gap
antipsychotics|calcium_channel_blockers,antipsychotics,calcium_channel_blockers,INFERRED,inferred,low,,"No deterministic mapping was available, so this pair is classified through a conservative rule-based mechanistic inference.",psychiatric_destabilization,theoretical,missing_timing;low_confidence;inferred_mechanism_added,human_heart_hallucinogenic_drugs_2024,source-gap
antihypertensives|benzodiazepines,antihypertensives,benzodiazepines,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
antihypertensives|lithium,antihypertensives,lithium,THEORETICAL,low_confidence,low,2,Two blood-pressure / heart-rate active agents create a provisional hemodynamic interaction.,hemodynamic_interaction,theoretical,missing_timing;low_confidence;theoretical_interaction,human_heart_hallucinogenic_drugs_2024,source-gap
